Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
29844645,Shag: The Collected Works,Shag,"Shag, Shag",,"=""1623260949""","=""9781623260941""",0,4.56,AMMO Books,Hardcover,192,2017,,,2024/07/08,"to-read, art","to-read (#1070), art (#9)",to-read,,,,0,0
13592311,Happy Punks 1 2 3: A Counting Story (Wee Rebel),John Seven,"Seven, John",Jana Christy,"=""1933149671""","=""9781933149677""",0,4.11,"Manic D Press, Inc.",Hardcover,32,2013,2013,,2024/07/08,"to-read, childrens","to-read (#1069), childrens (#9)",to-read,,,,0,0
394535,"Blood Meridian, or, the Evening Redness in the West",Cormac McCarthy,"McCarthy, Cormac",,"=""""","=""""",0,4.16,Vintage Books,Paperback,351,2010,1985,,2024/07/08,to-read,to-read (#1068),to-read,,,,0,0
35167685,"""Surely You're Joking, Mr. Feynman!"": Adventures of a Curious Character",Richard P. Feynman,"Feynman, Richard P.",,"=""0393355624""","=""9780393355628""",0,4.27,W. W. Norton & Company,Paperback,400,2018,1985,,2024/07/08,to-read,to-read (#1067),to-read,,,,0,0
393199,Down and Out in Paris and London,George Orwell,"Orwell, George",,"=""015626224X""","=""9780156262248""",0,4.09,Mariner Books,Paperback,213,1972,1933,,2024/07/08,to-read,to-read (#1066),to-read,,,,0,0
61812308,Small Mercies,Dennis Lehane,"Lehane, Dennis",,"=""0062129481""","=""9780062129482""",5,4.29,Harper,Hardcover,303,2023,2023,2024/07/01,2023/04/30,,,read,,,,1,0
829182,Computer Systems: A Programmer's Perspective,Randal E. Bryant,"Bryant, Randal E.",David Richard O'Hallaron,"=""013034074X""","=""9780130340740""",0,4.45,Prentice Hall,Hardcover,978,2002,2002,,2024/06/25,"to-read, computer-science","to-read (#1065), computer-science (#23)",to-read,,,,0,0
28185877,Fascinating: The Life of Leonard Nimoy,Richard Michelson,"Michelson, Richard",Edel Rodriguez,"=""1101933321""","=""9781101933329""",0,4.13,Knopf Books for Young Readers,Kindle Edition,40,2016,2016,,2024/06/25,to-read,to-read (#1064),to-read,,,,0,0
3869,A Brief History of Time,Stephen Hawking,"Hawking, Stephen",,"=""0553380168""","=""9780553380163""",5,4.21,Bantam Books,Paperback,226,1998,1988,,2018/06/20,top-5,top-5 (#1),read,"<i>A Brief History of Time</i> was originally published in 1988. The main theme of the book is exploring the origin and future of our universe, and analysis of the laws that currently predict the events around us. Stephen Hawking has been described as the most prominent physicist since Einstein and had the goal of explaining to the non-scientific community the most recent developments in our understanding of the universe. Hawking's main point in this book is that understanding our world with one unified theorem is something that would be worth seeking, since he believes strongly in its possible existence as well as the ability of human intelligence to discover it. While Stephen Hawking intended any person to grasp the mathematical and physical structures of our universe, I believe that only at a college graduate level at minimum could grasp these ideas; I felt most at loss when the kinds of elementary particles came to be discussed: quarks, leptons, and bosons. Hawking discusses physics and both macro- and minuscule levels, leaving me most confused at times when the reader encountered particles and spin.<br/><br/>Certain sections were totally unexpected, like Chapter 11 - The Unification of Physics, when he starts describing string theory. I certainly never even heard a whisper of string theory from my physics teachers in high school, only recalling that my sister's entrance essay to University of Chicago briefly asked her to comment on ""string theory"". The theory itself must have certainly been important at the time, but I can't help but feeling like the theory is no longer worth including.<br/><br/>The most delightful chapter is probably Chapter 9, when we learn about why entropy (disorder) increases over time. All of our world is like a jigsaw puzzle, and as time goes on, the box holding the jigsaw puzzle can be thought of as ""shaken"". Therefore, a thousand possibilities of mixed up pieces is more likely for the puzzle than one put together set. Humans would have needed entropy for the way we consume fuel and Hawking believes we believe we exist in part to entropy and therefore what we see for our universe is ever increasing entropy.<br/><br/>Some of the overly repeated ideas I believe are the weak and strong anthropic principles; that was probably the most logically weak idea of the book! This mumble-jumble that was trying to understand this is still hard for me to process: where weak I think meant us humans happening to believe the world works the way it does, because if it didn't we would be alive to observe that, and where strong meant some higher being made lots of different universes so that one of us could exist in a habitable version.<br/><br/>Another idea that was emphasized with utmost importance was the uncertainty principle, which was described as having unknown both the momentum and position of a particle at any one time. Although  mentioned a lot in the book, I felt that there was no one chapter in particular that went into depth about it, in order to merit it's assumption in later chapters.<br/><br/>This book is amazing for having refreshed all my memory of physics from high school, and combining ideas I heard in physics as well as in biology. I agree with Hawking, in that the quest for a unified theorem is one worth accepting, as nothing would be more fulfilling for humanity than having satisfied our thirst for understanding the true cause and design of our universe.",,,1,0
92488,Prague,Arthur Phillips,"Phillips, Arthur",,"=""0375759778""","=""9780375759772""",0,3.06,Random House Publishing Group,Paperback,400,2003,2002,,2024/06/22,"to-read, travel","to-read (#1063), travel (#5)",to-read,,,,0,0
29739833,A History Lover's Guide to New York City (History & Guide),Alison Fortier,"Fortier, Alison",,"=""162585689X""","=""9781625856890""",0,3.95,The History Press,Kindle Edition,311,2016,2016,2019/06/22,2024/06/22,travel,travel (#4),read,,,,1,0
28686931,A Child of Books,Oliver Jeffers,"Jeffers, Oliver",Sam Winston,"=""0763690775""","=""9780763690779""",0,4.15,Candlewick Press,Hardcover,40,2016,2016,,2024/06/20,"to-read, childrens","to-read (#1062), childrens (#8)",to-read,,,,0,0
174374,You Can't Win,Jack   Black,"Black, Jack","William S. Burroughs, Jeanne Toulouse","=""1902593022""","=""9781902593029""",0,4.33,A K Press/Nabat Books,Paperback,279,2001,1926,,2024/06/20,to-read,to-read (#1061),to-read,,,,0,0
57792084,The Magnificent Lives of Marjorie Post,Allison Pataki,"Pataki, Allison",,"=""0593355687""","=""9780593355688""",0,4.15,Ballantine Books,Hardcover,400,2022,2022,,2024/06/20,to-read,to-read (#1060),to-read,,,,0,0
29430725,How to Talk So Little Kids Will Listen: A Survival Guide to Life with Children Ages 2-7 (The How to Talk),Joanna Faber,"Faber, Joanna",Julie King,"=""1501131656""","=""9781501131653""",0,4.40,Scribner,Hardcover,385,2017,2017,,2024/06/17,"to-read, parenting","to-read (#1059), parenting (#10)",to-read,,,,0,0
60018618,Unreasonable Hospitality: The Remarkable Power of Giving People More Than They Expect,Will Guidara,"Guidara, Will",,"=""0593418573""","=""9780593418574""",0,4.44,Optimism Press,Hardcover,288,2022,,,2024/06/14,to-read,to-read (#1058),to-read,,,,0,0
156872901,CRUCIAL CONVERSATIONS,Joseph Grenny,"Grenny, Joseph","Kerry Patterson, Ron McMillan, Al Switzler, Emily Gregory","=""9355323352""","=""9789355323354""",0,4.30,,Paperback,304,2022,,,2024/06/14,to-read,to-read (#1057),to-read,,,,0,0
65215677,Exit Interview: The Life and Death of My Ambitious Career,Kristi Coulter,"Coulter, Kristi",,"=""0374600902""","=""9780374600907""",5,4.18,MCD,Hardcover,384,2023,,2024/06/10,2023/10/06,,,read,,,,1,0
23492830,1944: FDR and the Year That Changed History,Jay Winik,"Winik, Jay",,"=""1439114080""","=""9781439114087""",0,4.09,Simon & Schuster,Hardcover,656,2015,2015,,2024/06/10,to-read,to-read (#1056),to-read,,,,0,0
29562618,The Godfather Notebook,Francis Ford Coppola,"Coppola, Francis Ford",,"=""168245052X""","=""9781682450529""",0,4.54,Regan Arts.,Paperback,784,2016,2016,,2024/06/10,to-read,to-read (#1055),to-read,,,,0,0
30984631,All About Eggs,Rachel Khong,"Khong, Rachel",,"=""0804187754""","=""9780804187756""",0,4.12,Clarkson Potter,Hardcover,256,2017,,,2024/06/03,"to-read, food","to-read (#1054), food (#16)",to-read,,,,0,0
28220734,The Well of Being: A Children's Book for Adults,Jean-Pierre Weill,"Weill, Jean-Pierre",,"=""1250092701""","=""9781250092700""",0,4.41,Flatiron Books,Hardcover,224,2016,2013,,2024/06/03,"to-read, coffee-table","to-read (#1053), coffee-table (#1)",to-read,,,,0,0
29496352,The Awakening Body: Somatic Meditation for Discovering Our Deepest Life,Reginald A. Ray,"Ray, Reginald A.",,"=""1611803713""","=""9781611803716""",0,4.24,Shambhala,Paperback,176,2016,,,2024/06/03,to-read,to-read (#1052),to-read,,,,0,0
774088,Difficult Conversations: How to Discuss What Matters Most,Douglas Stone,"Stone, Douglas","Bruce Patton, Sheila Heen, Roger Fisher","=""014028852X""","=""9780140288520""",0,4.07,Penguin Books,Paperback,250,2000,1999,,2024/06/03,to-read,to-read (#1051),to-read,,,,0,0
61294937,"The Adventures of Amina al-Sirafi (Amina al-Sirafi, #1)",Shannon Chakraborty,"Chakraborty, Shannon",,"=""""","=""""",0,4.27,Harper Voyager,Hardcover,483,2023,2023,2024/05/31,2023/04/13,"mothers, fantasy","mothers (#4), fantasy (#96)",read,,,,1,0
7141642,The Thousand Autumns of Jacob de Zoet,David Mitchell,"Mitchell, David",,"=""1400065453""","=""9781400065455""",0,4.02,Random House,Hardcover,479,2010,2010,,2024/05/29,"to-read, historical-fiction","to-read (#1050), historical-fiction (#12)",to-read,,,,0,0
60376,Japanese Death Poems,Yoel Hoffmann,"Hoffmann, Yoel",,"=""0804831793""","=""9780804831796""",0,4.24,Tuttle Publishing,Paperback,368,1998,1985,,2024/05/29,"to-read, philosophy","to-read (#1049), philosophy (#35)",to-read,,,,0,0
39204065,How to Be Free: An Ancient Guide to the Stoic Life (Ancient Wisdom for Modern Readers),Epictetus,"Epictetus, Epictetus",Anthony A. Long,"=""0691177716""","=""9780691177717""",0,4.11,Princeton University Press,Hardcover,173,2018,2018,,2024/05/29,"to-read, philosophy","to-read (#1048), philosophy (#34)",to-read,,,,0,0
1397568,The Playful Eye: An Album of Visual Delight,Julian Rothenstein,"Rothenstein, Julian",Mel Gooding,"=""0811826961""","=""9780811826969""",0,3.96,Chronicle Books,Paperback,112,2000,1999,,2024/05/29,"to-read, art","to-read (#1047), art (#8)",to-read,,,,0,0
30008939,I am Jim Henson (Ordinary People Change the World),Brad Meltzer,"Meltzer, Brad",Christopher Eliopoulos,"=""052542850X""","=""9780525428503""",0,4.51,Rocky Pond Books,Hardcover,40,2017,2017,,2024/05/29,"to-read, childrens","to-read (#1046), childrens (#7)",to-read,,,,0,0
108986,Introduction to Algorithms,Thomas H. Cormen,"Cormen, Thomas H.","Charles E. Leiserson, Ronald L. Rivest, Clifford Stein","=""0262032937""","=""9780262032933""",0,4.35,Mit Pr,Hardcover,1184,2001,1989,,2024/05/27,"to-read, computer-science","to-read (#1045), computer-science (#22)",to-read,,,,0,0
179133,Domain-Driven Design: Tackling Complexity in the Heart of Software,Eric Evans,"Evans, Eric",,"=""0321125215""","=""9780321125217""",0,4.15,Addison-Wesley Professional,Hardcover,560,2003,2003,,2024/05/27,"to-read, computer-science","to-read (#1044), computer-science (#21)",to-read,,,,0,0
85009,Design Patterns: Elements of Reusable Object-Oriented Software,Erich Gamma,"Gamma, Erich","Grady Booch, Richard Helm, Ralph Johnson, John Vlissides","=""0201633612""","=""9780201633610""",0,4.20,Addison-Wesley Professional,Hardcover,416,1994,1994,,2023/11/18,"to-read, computer-science","to-read (#946), computer-science (#20)",to-read,,,,0,0
17465651,Professor Astro Cat's Frontiers of Space,Dominic Walliman,"Walliman, Dominic",Ben Newman,"=""1909263079""","=""9781909263079""",0,4.50,Flying Eye Books,Hardcover,64,2013,2013,,2024/05/23,"to-read, comics","to-read (#1043), comics (#13)",to-read,,,,0,0
57505834,Drawn Together: Illustrated True Love Stories,Olivia de Recat,"Recat, Olivia de",,"=""1549159461""","=""9781549159466""",0,4.42,Voracious,Audiobook,,2022,,,2024/05/23,"to-read, comics","to-read (#1042), comics (#12)",to-read,,,,0,0
40651677,"To Have and to Hold: Motherhood, Marriage, and the Modern Dilemma",Molly Millwood,"Millwood, Molly",Molly Millwood,"=""0062898183""","=""9780062898180""",0,4.29,HarperAudio,Audiobook,,2019,2019,,2024/05/23,"to-read, parenting","to-read (#1041), parenting (#9)",to-read,,,,0,0
7445,The Glass Castle,Jeannette Walls,"Walls, Jeannette",,"=""074324754X""","=""9780743247542""",5,4.32,Scribner,Paperback,288,2006,2005,2024/05/19,2023/09/09,memoir,memoir (#36),read,,,,1,0
193388249,Killers of the Flower Moon: The Osage Murders and the Birth of the FBI,David Grann,"Grann, David",,"=""0593470834""","=""9780593470831""",5,4.14,Vintage,Paperback,338,2023,2017,2023/11/29,2023/11/29,book-club-pager,book-club-pager (#1),read,,,,1,0
57007781,"Drawing Lessons for Beginners: Cute Animals: Learn to draw animals! Start with basic shapes, then make them cute (Drawing Cute, 3) (Volume 3)",Ai Akikusa,"Akikusa, Ai",,"=""0760372209""","=""9780760372203""",0,4.22,Quarry Books,Paperback,128,2021,,,2024/05/13,to-read,to-read (#1040),to-read,,,,0,0
7603,Reading Lolita in Tehran: A Memoir in Books,Azar Nafisi,"Nafisi, Azar",,"=""081297106X""","=""9780812971064""",4,3.65,Random House Trade Paperbacks,Paperback,356,2003,2003,2024/05/09,2024/05/09,,,read,,,,1,0
53108249,Firefighter Zen: A Field Guide to Thriving in Tough Times,Hersch Wilson,"Wilson, Hersch",,"=""1608686884""","=""9781608686889""",0,4.36,New World Library,Paperback,243,2020,,,2024/05/09,to-read,to-read (#1039),to-read,,,,0,0
673207,Further Confessions of Zeno,Italo Svevo,"Svevo, Italo",,"=""0520017536""","=""9780520017535""",0,4.09,Univ of California Pr,Hardcover,302,1969,,,2024/05/09,"to-read, classics","to-read (#1038), classics (#57)",to-read,,,,0,0
15709470,The Engineer of Human Souls,Josef Škvorecký,"Škvorecký, Josef",Paul Wilson,"=""0330291521""","=""9780330291521""",0,4.15,Picador,Paperback,571,1986,1977,,2024/05/09,"to-read, classics","to-read (#1037), classics (#56)",to-read,,,,0,0
76507,The Emigrants,W.G. Sebald,"Sebald, W.G.",Michael Hulse,"=""0099448882""","=""9780099448884""",0,4.16,Vintage,Paperback,237,2002,1992,,2024/05/09,"to-read, classics","to-read (#1036), classics (#55)",to-read,,,,0,0
9516,"Persepolis: The Story of a Childhood (Persepolis, #1)",Marjane Satrapi,"Satrapi, Marjane",Mattias Ripa,"=""037571457X""","=""9780375714573""",0,4.26,Pantheon,Paperback,153,2004,2003,,2024/05/09,"to-read, classics","to-read (#1035), classics (#54)",to-read,,,,0,0
25866,My Uncle Napoleon,Iraj Pezeshkzad,"Pezeshkzad, Iraj","Dick Davis, Azar Nafisi","=""0812974433""","=""9780812974430""",0,4.21,Modern Library,Paperback,528,2006,1970,,2024/05/09,"to-read, classics","to-read (#1034), classics (#53)",to-read,,,,0,0
114437,Address Unknown,Kathrine Kressmann Taylor,"Taylor, Kathrine Kressmann",,"=""0743412710""","=""9780743412711""",0,4.25,Washington Square Press,Paperback,64,2001,1938,,2024/05/09,"to-read, classics","to-read (#1033), classics (#52)",to-read,,,,0,0
53946,The Reformation: A History,Diarmaid MacCulloch,"MacCulloch, Diarmaid",,"=""014303538X""","=""9780143035381""",0,4.08,Penguin Books,Paperback,896,2005,2003,,2024/05/05,"to-read, history","to-read (#1032), history (#35)",to-read,,,,0,0
160909,"Playful Parenting: An Exciting New Approach to Raising Children That Will Help You Nurture Close Connections, Solve Behavior Problems, and Encourage Confidence",Lawrence J. Cohen,"Cohen, Lawrence J.",,"=""0345442865""","=""9780345442864""",0,4.16,Ballantine Books,Paperback,320,2002,2001,,2024/05/05,"to-read, parenting","to-read (#1031), parenting (#8)",to-read,,,,0,0
43306206,"The Courage to Be Disliked: How to Free Yourself, Change your Life and Achieve Real Happiness",Ichiro Kishimi,"Kishimi, Ichiro",Fumitake Koga,"=""""","=""""",0,3.97,Allen & Unwin,Paperback,288,2019,2013,,2024/05/05,to-read,to-read (#1030),to-read,,,,0,0
13136146,The Listening Book: Discovering Your Own Music,William Allaudin Mathieu,"Mathieu, William Allaudin",,"=""159030831X""","=""9781590308318""",0,4.08,Shambhala,Paperback,192,2011,1991,,2024/05/05,to-read,to-read (#1029),to-read,,,,0,0
32150036,Modernist Bread,Nathan Myhrvold,"Myhrvold, Nathan",Francisco Migoya,"=""0982761058""","=""9780982761052""",0,4.66,The Cooking Lab,Hardcover,2500,2017,,,2024/05/05,"to-read, food","to-read (#1028), food (#15)",to-read,,,,0,0
83817782,Determined: A Science of Life without Free Will,Robert M. Sapolsky,"Sapolsky, Robert M.",,"=""0525560971""","=""9780525560975""",0,4.24,Penguin Press,Hardcover,528,2023,2023,,2024/05/05,to-read,to-read (#1027),to-read,,,,0,0
31170723,Behave: The Biology of Humans at Our Best and Worst,Robert M. Sapolsky,"Sapolsky, Robert M.",,"=""1594205078""","=""9781594205071""",0,4.40,Penguin Press,Hardcover,790,2017,2017,,2024/05/05,to-read,to-read (#1026),to-read,,,,0,0
861023,A Contract with God and Other Tenement Stories (The Contract With God Trilogy #1),Will Eisner,"Eisner, Will",,"=""0878160183""","=""9780878160181""",0,4.07,Kitchen Sink Press,Paperback,196,1985,1978,,2024/05/05,"to-read, comics","to-read (#1025), comics (#11)",to-read,,,,0,0
39330937,The Laws of Human Nature,Robert Greene,"Greene, Robert",,"=""0698184548""","=""9780698184541""",0,4.36,Penguin Books,Kindle Edition,624,2018,2018,,2024/05/05,to-read,to-read (#1024),to-read,,,,0,0
13488069,The Fawn,Magda Szabó,"Szabó, Magda",Kathleen Szasz,"=""""","=""""",0,4.19,Knopf,Hardcover,215,1963,1959,,2024/05/05,to-read,to-read (#1023),to-read,,,,0,0
29358555,The Man Who Knew: The Life and Times of Alan Greenspan,Sebastian Mallaby,"Mallaby, Sebastian",,"=""1594204845""","=""9781594204845""",0,4.32,Penguin Press,Hardcover,800,2016,2016,,2024/04/28,to-read,to-read (#1022),to-read,,,,0,0
194446,You Gotta Have Wa,Robert Whiting,"Whiting, Robert",,"=""067972947X""","=""9780679729471""",0,3.93,Vintage,Paperback,368,1990,1989,,2024/04/28,to-read,to-read (#1021),to-read,,,,0,0
61089435,Last On His Feet: Jack Johnson and the Battle of the Century,Youssef Daoudi,"Daoudi, Youssef",Adrian Matejka,"=""1631495585""","=""9781631495588""",0,4.39,Liveright,Hardcover,336,2023,2023,,2024/04/28,to-read,to-read (#1020),to-read,,,,0,0
